Country;Region;Technology;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021
Maldives;Asia;Concentrated solar power;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Maldives;Asia;Bioenergy;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.026;0.026;0.026
Maldives;Asia;Solid biofuels and renewable municipal waste;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.026;0.026;0.026
Maldives;Asia;Renewable municipal waste;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.026;0.026;0.026
Maldives;Asia;Bagasse;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Maldives;Asia;Other solid biofuels;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Maldives;Asia;Liquid biofuels;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Maldives;Asia;Biogas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Maldives;Asia;Geothermal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Mongolia;Asia;Hydropower;3.949;5.408;5.408;5.408;5.408;5.408;5.408;5.408;6.408;21.351;36.869;54.557;53.801;61.359;67.759;61.29;86.69;86.491;80.691;87.391;85.292;85.093
Mongolia;Asia;Renewable hydropower;3.949;5.408;5.408;5.408;5.408;5.408;5.408;5.408;6.408;21.351;36.869;54.557;53.801;61.359;67.759;61.29;86.69;86.491;80.691;87.391;85.292;85.093
Mongolia;Asia;Pumped storage;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Mongolia;Asia;Marine;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Mongolia;Asia;Wind;0.005;0.012;0.012;0.02;0.02;0.02;0.023;0.473;0.473;0.473;0.673;0.673;1.006;53.906;126.397;153.558;158.506;155.406;340.006;460.306;458.207;564.008
Mongolia;Asia;Onshore wind energy;0.005;0.012;0.012;0.02;0.02;0.02;0.023;0.473;0.473;0.473;0.673;0.673;1.006;53.906;126.397;153.558;158.506;155.406;340.006;460.306;458.207;564.008
Mongolia;Asia;Offshore wind energy;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Mongolia;Asia;Solar;0;0;0;0.34;0.34;0.34;0.34;0.34;6.536;6.536;7.794;7.794;7.794;7.794;8.394;8.294;8.094;27.494;58.894;116.794;116.694;164.694
Mongolia;Asia;Solar photovoltaic;0;0;0;0.34;0.34;0.34;0.34;0.34;6.536;6.536;7.794;7.794;7.794;7.794;8.394;8.294;8.094;27.494;58.894;116.794;116.694;164.694
Mongolia;Asia;Concentrated solar power;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Mongolia;Asia;Bioenergy;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Mongolia;Asia;Solid biofuels and renewable municipal waste;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Mongolia;Asia;Renewable municipal waste;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Mongolia;Asia;Bagasse;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Mongolia;Asia;Other solid biofuels;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Mongolia;Asia;Liquid biofuels;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Mongolia;Asia;Biogas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Mongolia;Asia;Geothermal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Myanmar;Asia;Hydropower;1896.672;2012.992;2115.762;2079.552;2412.492;3005.587;3329.417;3623.488;4076.194;5261.498;6193.679;7549.428;7771.598;11315.783;10297.97;10639.05;12126.4;13211.62;14647.71;12897.2;11175.81;11891
Myanmar;Asia;Renewable hydropower;1896.672;2012.992;2115.762;2079.552;2412.492;3005.587;3329.417;3623.488;4076.194;5261.498;6193.679;7549.428;7771.598;11315.783;10297.97;10639.05;12126.4;13211.62;14647.71;12897.2;11175.81;11891
Myanmar;Asia;Pumped storage;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Myanmar;Asia;Marine;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Myanmar;Asia;Wind;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.01;0.02;0.02;0.02;0.02;0.02;0.02
Myanmar;Asia;Onshore wind energy;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.01;0.02;0.02;0.02;0.02;0.02;0.02
Myanmar;Asia;Offshore wind energy;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Myanmar;Asia;Solar;0;0;0;0;0;0;0;0.147;0.147;0.294;0.588;2.058;4.116;6.188;9.218;30.604;47.052;64.358;69.886;85.309;80.92;86.19
Myanmar;Asia;Solar photovoltaic;0;0;0;0;0;0;0;0.147;0.147;0.294;0.588;2.058;4.116;6.188;9.218;30.604;47.052;64.358;69.886;85.309;80.92;86.19
Myanmar;Asia;Concentrated solar power;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Myanmar;Asia;Bioenergy;116.01;140.076;126.546;136.086;143.898;143.504;162.822;195.598;196.928;193.284;187.034;193.576;191.09;208.976;225.396;205.676;211.569;230.731;251.274;260.254;261.06;256.313
Myanmar;Asia;Solid biofuels and renewable municipal waste;116.01;140.076;126.546;136.086;143.898;141.46;160.778;193.554;194.884;191.24;184.99;191.532;189.046;206.932;223.352;203.632;209.525;228.687;249.23;258.21;259.016;254.269
Myanmar;Asia;Renewable municipal waste;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.332;1.332;1.332;1.332;1.332
Myanmar;Asia;Bagasse;116.01;140.076;126.546;136.086;143.898;141.46;160.778;193.554;194.884;191.24;184.99;190.748;188.262;206.148;222.568;202.848;208.741;207.401;227.944;236.924;237.73;232.983
Myanmar;Asia;Other solid biofuels;0;0;0;0;0;0;0;0;0;0;0;0.784;0.784;0.784;0.784;0.784;0.784;19.954;19.954;19.954;19.954;19.954
Myanmar;Asia;Liquid biofuels;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Myanmar;Asia;Biogas;0;0;0;0;0;2.044;2.044;2.044;2.044;2.044;2.044;2.044;2.044;2.044;2.044;2.044;2.044;2.044;2.044;2.044;2.044;2.044
Myanmar;Asia;Geothermal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Nepal;Asia;Hydropower;1640.27;1819.535;2081.832;2245.786;2393.321;2560.699;2733.459;2875.5;2906.541;2863.417;3076.454;3471.111;3639.176;3608.224;3719.7;3690.225;3931.638;4531.886;4848.281;5628.462;6291.602;8001.715
Nepal;Asia;Renewable hydropower;1640.27;1819.535;2081.832;2245.786;2393.321;2560.699;2733.459;2875.5;2906.541;2863.417;3076.454;3471.111;3639.176;3608.224;3719.7;3690.225;3931.638;4531.886;4848.281;5628.462;6291.602;8001.715
Nepal;Asia;Pumped storage;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Nepal;Asia;Marine;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Nepal;Asia;Wind;0;0;0;0;0;0;0;0;0;0;0;0;0;0.121;0.121;0.121;0.121;0.121;0.296;0.349;0.349;0.349
Nepal;Asia;Onshore wind energy;0;0;0;0;0;0;0;0;0;0;0;0;0;0.121;0.121;0.121;0.121;0.121;0.296;0.349;0.349;0.349
Nepal;Asia;Offshore wind energy;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Nepal;Asia;Solar;0.04;0.724;1.219;1.795;2.066;2.646;2.505;2.242;2.871;5.398;6.138;11.146;12.277;14.585;15.592;18.163;18.435;75.679;80.302;83.153;90.421;95.395
Nepal;Asia;Solar photovoltaic;0.04;0.724;1.219;1.795;2.066;2.646;2.505;2.242;2.871;5.398;6.138;11.146;12.277;14.585;15.592;18.163;18.435;75.679;80.302;83.153;90.421;95.395
Nepal;Asia;Concentrated solar power;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Nepal;Asia;Bioenergy;7.426;7.751;7.851;8.126;8.001;8.226;8.476;8.901;8.551;8.151;8.876;9.251;9.901;9.901;10.101;10.301;14.176;10.826;11.801;11.801;10.275;9.625
Nepal;Asia;Solid biofuels and renewable municipal waste;7.426;7.751;7.851;8.126;8.001;8.226;8.476;8.901;8.551;8.151;8.876;9.251;9.901;9.901;10.101;10.301;14.176;10.826;11.801;11.801;10.275;9.625
Nepal;Asia;Renewable municipal waste;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Nepal;Asia;Bagasse;6.375;6.7;6.8;7.075;6.95;7.175;7.425;7.85;7.5;7.1;7.825;8.2;8.85;8.85;9.05;9.25;13.125;9.775;10.75;10.75;10.275;9.625
Nepal;Asia;Other solid biofuels;1.051;1.051;1.051;1.051;1.051;1.051;1.051;1.051;1.051;1.051;1.051;1.051;1.051;1.051;1.051;1.051;1.051;1.051;1.051;1.051;0;0
Nepal;Asia;Liquid biofuels;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Nepal;Asia;Biogas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Nepal;Asia;Geothermal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Pakistan;Asia;Hydropower;18275.674;18159.602;20705.396;24916.088;26576.394;28265.546;31401.334;30307.228;28431.944;28361.996;30291.914;30372.775;29384.817;31102.031;32592.776;33852.802;33432.229;30411.933;30630.562;35980.95;39231.593;37526.373
Pakistan;Asia;Renewable hydropower;18275.674;18159.602;20705.396;24916.088;26576.394;28265.546;31401.334;30307.228;28431.944;28361.996;30291.914;30372.775;29384.817;31102.031;32592.776;33852.802;33432.229;30411.933;30630.562;35980.95;39231.593;37526.373
Pakistan;Asia;Pumped storage;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Pakistan;Asia;Marine;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Pakistan;Asia;Wind;0;0;0;0;0;0;0;0;6;6;6;6;6.272;134.772;363.272;621.772;1060.272;1728.772;2642.272;2812.272;2503.772;3480.772
Pakistan;Asia;Onshore wind energy;0;0;0;0;0;0;0;0;6;6;6;6;6.272;134.772;363.272;621.772;1060.272;1728.772;2642.272;2812.272;2503.772;3480.772
Pakistan;Asia;Offshore wind energy;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Pakistan;Asia;Solar;0;0;0;0;0;0;0;0.202;1.642;9.605;13.356;26.83;65.927;144.948;238.122;381.837;682.349;915.658;921.194;919.143;1024.641;1164.816
Pakistan;Asia;Solar photovoltaic;0;0;0;0;0;0;0;0.202;1.642;9.605;13.356;26.83;65.927;144.948;238.122;381.837;682.349;915.658;921.194;919.143;1024.641;1164.816
Pakistan;Asia;Concentrated solar power;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Pakistan;Asia;Bioenergy;1158.315;1090.158;1201.04;1301.395;1345.5;1181.103;1116.638;1377.957;1616.615;1269.75;1252.938;1401.328;1478.54;1726.141;1652.916;2016.713;2731.104;3288.367;2912.997;2747.138;2838.88;3010.88
Pakistan;Asia;Solid biofuels and renewable municipal waste;1158.315;1090.158;1201.04;1301.395;1345.5;1181.103;1116.638;1368.54;1598;1251.135;1234.323;1382.713;1459.925;1707.526;1634.301;1998.098;2712.16;3269.423;2894.053;2728.194;2819.936;2991.936
Pakistan;Asia;Renewable municipal waste;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Pakistan;Asia;Bagasse;1158.315;1090.158;1201.04;1301.395;1345.5;1181.103;1116.638;1368.54;1598;1251.135;1234.323;1382.713;1459.925;1686.502;1599.261;1963.058;2533.456;3090.719;2715.349;2549.49;2641.232;2813.232
Pakistan;Asia;Other solid biofuels;0;0;0;0;0;0;0;0;0;0;0;0;0;21.024;35.04;35.04;178.704;178.704;178.704;178.704;178.704;178.704
Pakistan;Asia;Liquid biofuels;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Pakistan;Asia;Biogas;0;0;0;0;0;0;0;9.417;18.615;18.615;18.615;18.615;18.615;18.615;18.615;18.615;18.944;18.944;18.944;18.944;18.944;18.944
Pakistan;Asia;Geothermal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Philippines;Asia;Hydropower;7799;7104;7032.973;7869.82;8592.681;8386.773;9939.413;8563.433;9842.534;9787.567;7803.405;9697.532;10252.134;10019.308;9137.273;8665.078;8110.915;9610.799;9383.758;8025.492;7192.019;9271.167
Philippines;Asia;Renewable hydropower;7328.2;6623.6;6543.373;7370.62;7663.081;7565.573;9084.213;7803.033;9644.134;9253.967;7324.205;9459.532;9885.734;9530.108;8462.873;7943.078;7388.915;8888.799;8661.758;7303.492;6470.019;8549.167
Philippines;Asia;Pumped storage;470.8;480.4;489.6;499.2;929.6;821.2;855.2;760.4;198.4;533.6;479.2;238;366.4;489.2;674.4;722;722;722;722;722;722;722
Philippines;Asia;Marine;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Philippines;Asia;Wind;0;0;0;0;0;17.469;53.235;57.842;61.386;64.428;61.717;88.204;75.339;65.655;152.052;748.414;975.219;1093.558;1152.923;1080.701;1064.921;1317.248
Philippines;Asia;Onshore wind energy;0;0;0;0;0;17.469;53.235;57.842;61.386;64.428;61.717;88.204;75.339;65.655;152.052;748.414;975.219;1093.558;1152.923;1080.701;1064.921;1317.248
Philippines;Asia;Offshore wind energy;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Philippines;Asia;Solar;0;0;0;0;0;1.517;1.376;1.309;1.304;1.252;1.254;1.212;1.32;1.414;18.435;140.921;1099.511;1203.864;1252.922;1259.766;1386.474;1483.994
Philippines;Asia;Solar photovoltaic;0;0;0;0;0;1.517;1.376;1.309;1.304;1.252;1.254;1.212;1.32;1.414;18.435;140.921;1099.511;1203.864;1252.922;1259.766;1386.474;1483.994
Philippines;Asia;Concentrated solar power;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Philippines;Asia;Bioenergy;26.28;26.543;26.543;26.543;26.543;28.996;29.346;35.478;39.858;58.736;73.698;168.272;238.62;285.294;269.02;440.777;830.43;1117.672;1209.347;1144.867;1365.54;1269.213
Philippines;Asia;Solid biofuels and renewable municipal waste;0;0;0;0;0;0;0;0;0;0;13.56;101.564;169.109;195.755;179.481;351.238;709.688;996.93;1088.605;1024.125;1244.798;1148.471
Philippines;Asia;Renewable municipal waste;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Philippines;Asia;Bagasse;0;0;0;0;0;0;0;0;0;0;0;91.157;155.073;179.507;146.95;258.56;520.762;698.064;822.288;766.706;966.063;879.752
Philippines;Asia;Other solid biofuels;0;0;0;0;0;0;0;0;0;0;13.56;10.407;14.036;16.248;32.531;92.678;188.926;298.866;266.317;257.419;278.735;268.719
Philippines;Asia;Liquid biofuels;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Philippines;Asia;Biogas;26.28;26.543;26.543;26.543;26.543;28.996;29.346;35.478;39.858;58.736;60.138;66.708;69.511;89.539;89.539;89.539;120.742;120.742;120.742;120.742;120.742;120.742
Philippines;Asia;Geothermal;11626;10442;10242.493;9822.444;10281.55;9902.443;10465.279;10214.688;10722.78;10323.847;9929.152;9942.33;10249.99;9604.598;10308.113;11043.694;11070.403;10270.077;10435.305;10690.804;10756.815;10681.422
Singapore;Asia;Hydropower;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Singapore;Asia;Renewable hydropower;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Singapore;Asia;Pumped storage;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Singapore;Asia;Marine;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001;0.005;0.006;0.006;0.006;0.006;0.006;0.006;0.006
Singapore;Asia;Wind;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.35;0.35;0.35;0.35;0.35
Singapore;Asia;Onshore wind energy;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.35;0.35;0.35;0.35;0.35
Singapore;Asia;Offshore wind energy;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Singapore;Asia;Solar;0;0;0;0;0;0;0;0;0.298;1.6;3.199;4.905;8.317;12.582;26.976;48.728;103;123;171;289;353;517
Singapore;Asia;Solar photovoltaic;0;0;0;0;0;0;0;0;0.298;1.6;3.199;4.905;8.317;12.582;26.976;48.728;103;123;171;289;353;517
Singapore;Asia;Concentrated solar power;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Singapore;Asia;Bioenergy;1378.779;1378.779;1378.779;1378.779;1378.779;1378.779;1378.779;1378.779;1378.779;1157.85;1517.05;1545.8;1575;1834.6;1965.45;2058.65;2269.2;2118.5;2016.4;1984.95;1825.95;1749.65
Singapore;Asia;Solid biofuels and renewable municipal waste;1378.779;1378.779;1378.779;1378.779;1378.779;1378.779;1378.779;1378.779;1378.779;1157.85;1517.05;1545.8;1575;1834.6;1965.45;2058.65;2269.2;2118.5;2016.4;1984.95;1825.95;1749.65
Singapore;Asia;Renewable municipal waste;1378.779;1378.779;1378.779;1378.779;1378.779;1378.779;1378.779;1378.779;1378.779;1157.85;1517.05;1545.8;1575;1692.3;1727.65;1715.95;1894.3;1748.7;1590;1571.25;1436.45;1291.05
Singapore;Asia;Bagasse;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Singapore;Asia;Other solid biofuels;0;0;0;0;0;0;0;0;0;0;0;0;0;142.3;237.8;342.7;374.9;369.8;426.4;413.7;389.5;458.6
Singapore;Asia;Liquid biofuels;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Singapore;Asia;Biogas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Singapore;Asia;Geothermal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sri Lanka;Asia;Hydropower;3205.012;3117.546;2699.985;3317.744;2969.092;3461.521;4644.55;3956.399;4143.038;3888.697;5641.343;4626.018;3299.407;6913.392;6249.491;5976.491;4227.491;4011.491;6388.491;4802.491;4965.491;7215.491
Sri Lanka;Asia;Renewable hydropower;3205.012;3117.546;2699.985;3317.744;2969.092;3461.521;4644.55;3956.399;4143.038;3888.697;5641.343;4626.018;3299.407;6913.392;6249.491;5976.491;4227.491;4011.491;6388.491;4802.491;4965.491;7215.491
Sri Lanka;Asia;Pumped storage;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sri Lanka;Asia;Marine;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sri Lanka;Asia;Wind;3.361;3.455;3.649;3.394;2.706;2.444;2.315;2.276;3.242;3.501;53.161;91.62;146.804;234.576;272.448;343.197;345.1;367.2;326.3;348;331.7;645.2
Sri Lanka;Asia;Onshore wind energy;3.361;3.455;3.649;3.394;2.706;2.444;2.315;2.276;3.242;3.501;53.161;91.62;146.804;234.576;272.448;343.197;345.1;367.2;326.3;348;331.7;645.2
Sri Lanka;Asia;Offshore wind energy;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sri Lanka;Asia;Solar;0.357;1.233;2.224;3.215;4.207;5.198;6.189;7.18;8.142;9.133;10.127;13.228;13.349;16.07;29.879;32.393;28.459;94.361;186.364;307.325;398.527;556.527
Sri Lanka;Asia;Solar photovoltaic;0.357;1.233;2.224;3.215;4.207;5.198;6.189;7.18;8.142;9.133;10.127;13.228;13.349;16.07;29.879;32.393;28.459;94.361;186.364;307.325;398.527;556.527
Sri Lanka;Asia;Concentrated solar power;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sri Lanka;Asia;Bioenergy;0;0;0;0;0;1.971;1.971;0.971;6;23;24;23.014;24.014;23.308;24.4;37.887;58.851;69.333;98.617;106.611;100;163
Sri Lanka;Asia;Solid biofuels and renewable municipal waste;0;0;0;0;0;1.971;1.971;0.971;6;23;24;23.014;24.014;23.308;24.4;37.887;58.851;69.333;98.617;106.611;100;163
Sri Lanka;Asia;Renewable municipal waste;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sri Lanka;Asia;Bagasse;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sri Lanka;Asia;Other solid biofuels;0;0;0;0;0;1.971;1.971;0.971;6;23;24;23.014;24.014;23.308;24.4;37.887;58.851;69.333;98.617;106.611;100;163
Sri Lanka;Asia;Liquid biofuels;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sri Lanka;Asia;Biogas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sri Lanka;Asia;Geothermal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tajikistan;Asia;Hydropower;14060;14200;15200;16400;16339;16967.5;16700;17114;15800;15900;16400;16200;16900;17071;16312;16900;16802.875;17312.075;18573.275;19347.975;19347.976;19347.976
Tajikistan;Asia;Renewable hydropower;14060;14200;15200;16400;16339;16967.5;16700;17114;15800;15900;16400;16200;16900;17071;16312;16900;16802.875;17312.075;18573.275;19347.975;19347.976;19347.976
Tajikistan;Asia;Pumped storage;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tajikistan;Asia;Marine;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tajikistan;Asia;Wind;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tajikistan;Asia;Onshore wind energy;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tajikistan;Asia;Offshore wind energy;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tajikistan;Asia;Solar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tajikistan;Asia;Solar photovoltaic;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tajikistan;Asia;Concentrated solar power;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tajikistan;Asia;Bioenergy;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tajikistan;Asia;Solid biofuels and renewable municipal waste;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tajikistan;Asia;Renewable municipal waste;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tajikistan;Asia;Bagasse;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tajikistan;Asia;Other solid biofuels;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tajikistan;Asia;Liquid biofuels;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tajikistan;Asia;Biogas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tajikistan;Asia;Geothermal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Thailand;Asia;Hydropower;6333.2;6624.2;7807.4;7651;6758.4;6632.4;9078.6;9127.2;8141.8;7681.6;6253;8655.8;9173.542;6124.254;5817.8;4354.8;4127.8;5309.8;8259.8;6922.8;4694.4;4763.3
Thailand;Asia;Renewable hydropower;6026;6303;7471;7299;6040;5798;8125;8114;7113;7148;5537;8163;8640.742;5611.054;5323;3878;3651;4833;7783;6446;4217.6;4286.5
Thailand;Asia;Pumped storage;307.2;321.2;336.4;352;718.4;834.4;953.6;1013.2;1028.8;533.6;716;492.8;532.8;513.2;494.8;476.8;476.8;476.8;476.8;476.8;476.8;476.8
Thailand;Asia;Marine;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Thailand;Asia;Wind;0;0;0;0;0;0;0.131;0.394;0.482;1;3.924;5;17.179;351.304;396;328;345;1109;1641;3670;3219.5;3552.4
Thailand;Asia;Onshore wind energy;0;0;0;0;0;0;0.131;0.394;0.482;1;3.924;5;17.179;351.304;396;328;345;1109;1641;3670;3219.5;3552.4
Thailand;Asia;Offshore wind energy;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Thailand;Asia;Solar;0;0;0;0;0;0;36.48;38.76;38.88;44.4;58.32;94.44;498.475;1257.475;1933.475;2378;3377;4543;4537;5146;5031.4;5015.1
Thailand;Asia;Solar photovoltaic;0;0;0;0;0;0;36.48;38.76;38.88;44.4;58.32;94.44;493;1252;1928;2378;3377;4543;4537;5146;5031.4;5015.1
Thailand;Asia;Concentrated solar power;0;0;0;0;0;0;0;0;0;0;0;0;5.475;5.475;5.475;0;0;0;0;0;0;0
Thailand;Asia;Bioenergy;509;492;686;1151;1280;1530;1469;1796;2740;3085.836;3421.165;11350.683;11586.008;12721.55;13259.821;15944.442;31095.767;25518.6;28704.77;31980.148;20431.95;22135.05
Thailand;Asia;Solid biofuels and renewable municipal waste;509;492;686;1151;1280;1528;1459;1782;2701;3002.836;3207.165;11048.683;11295.818;12339.035;12771.833;14899.789;29994.708;24835.406;26376.054;29330.029;19017.25;20537.15
Thailand;Asia;Renewable municipal waste;0;0;0;0;0;0;0;0;0;20.236;40.165;78.183;130.918;145.635;26.655;275.763;46.139;59.586;118.113;182.139;1172.15;1277.65
Thailand;Asia;Bagasse;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Thailand;Asia;Other solid biofuels;509;492;686;1151;1280;1528;1459;1782;2701;2982.6;3167;10970.5;11164.9;12193.4;12745.178;14624.026;29948.569;24775.82;26257.941;29147.89;17845.1;19259.5
Thailand;Asia;Liquid biofuels;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Thailand;Asia;Biogas;0;0;0;0;0;2;10;14;39;83;214;302;290.19;382.515;487.988;1044.653;1101.059;683.194;2328.716;2650.119;1414.7;1597.9
Thailand;Asia;Geothermal;2;1.5;1.44;1.61;1.26;1.45;1.72;1.84;1.3;1.41;1.64;1.2;0.87;1.25;1.43;1.35;1.39;1.55;1.49;1.25;1.1;1.5
